instance,element_id,MISES,S11,S22,S33,S12,S13,S23
PART-1-1,348,98.2863,-98.4288,-0.304399,-0.0732736,1.738,0.0551345,0.0400666
PART-1-1,349,99.4654,-99.3106,0.166967,0.0736089,1.51051,0.0485091,0.0277912
PART-1-1,350,99.4654,-99.3106,0.166967,0.0736089,1.51051,-0.0485091,-0.0277912
PART-1-1,351,98.428,-98.372,-0.103425,0.136002,1.6091,-0.0399564,-0.0551417
PART-1-1,352,98.428,-98.372,-0.103425,0.136002,1.6091,0.0399564,0.0551417
PART-1-1,353,99.2942,-99.2937,-0.00435752,-0.0613513,1.483,0.0305599,0.0277967
PART-1-1,354,99.2942,-99.2937,-0.00435752,-0.0613513,1.483,-0.0305599,-0.0277967
PART-1-1,355,98.5855,-98.4181,0.0452876,0.220458,1.50138,-0.0228343,-0.0502352
PART-1-1,356,98.5855,-98.4181,0.0452876,0.220458,1.50138,0.0228343,0.0502352
PART-1-1,357,99.1669,-99.2519,-0.117805,-0.113499,1.42265,0.0156313,0.0221147
PART-1-1,358,99.1669,-99.2519,-0.117805,-0.113499,1.42265,-0.0156313,-0.0221147
PART-1-1,359,98.679,-98.4568,0.132068,0.251356,1.41278,-0.0102431,-0.0456209
PART-1-1,360,98.679,-98.4568,0.132068,0.251356,1.41278,0.0102431,0.0456209
PART-1-1,361,99.1058,-99.2283,-0.170337,-0.130454,1.35683,0.00498716,0.0189914
PART-1-1,362,99.1058,-99.2283,-0.170337,-0.130454,1.35683,-0.00498714,-0.0189914
PART-1-1,363,98.7092,-98.4727,0.16095,0.258651,1.3227,-0.000828346,-0.0440805
PART-1-1,364,98.7092,-98.4727,0.16095,0.258651,1.3227,0.000828363,0.0440805
PART-1-1,365,99.1054,-99.2293,-0.168282,-0.130169,1.29374,-0.00396398,0.019019
PART-1-1,366,99.1054,-99.2293,-0.168282,-0.130169,1.29374,0.003964,-0.019019
PART-1-1,367,98.6798,-98.4631,0.13625,0.250799,1.2314,0.00851914,-0.0456881
PART-1-1,368,98.6798,-98.4631,0.13625,0.250799,1.2314,-0.00851912,0.0456881
PART-1-1,369,99.1656,-99.2549,-0.11176,-0.112704,1.23033,-0.0144745,0.0222434
PART-1-1,370,99.1656,-99.2549,-0.11176,-0.112704,1.23033,0.0144745,-0.0222434
PART-1-1,371,98.5875,-98.4308,0.0540529,0.219473,1.1391,0.0209165,-0.0504602
PART-1-1,372,98.5875,-98.4308,0.0540529,0.219473,1.1391,-0.0209165,0.0504602
PART-1-1,373,99.2912,-99.2981,0.00466505,-0.0602602,1.17486,-0.0291671,0.0281554
PART-1-1,374,99.2912,-99.2981,0.00466505,-0.0602602,1.17486,0.0291672,-0.0281554
PART-1-1,375,98.4321,-98.3924,-0.0880636,0.134909,1.02542,0.0378211,-0.0556735
PART-1-1,376,98.4321,-98.3924,-0.0880636,0.134909,1.02542,-0.0378211,0.0556735
PART-1-1,377,99.4599,-99.3145,0.175929,0.0745467,1.1535,-0.0470461,0.0285063
PART-1-1,378,99.4599,-99.3145,0.175929,0.0745467,1.1535,0.0470461,-0.0285063
PART-1-1,379,98.2933,-98.4578,-0.279724,-0.0738731,0.891452,0.0533749,-0.0409211
PART-1-1,380,98.2933,-98.4578,-0.279724,-0.0738731,0.891452,-0.0533749,0.0409211
PART-1-1,381,99.4974,-99.0797,0.408344,0.393261,1.05846,-0.0536255,-0.0145297
PART-1-1,382,99.4974,-99.0797,0.408344,0.393261,1.05846,0.0536255,0.0145297
PART-1-1,383,98.5243,-99.0657,-0.609199,-0.511574,1.11235,0.0391944,0.053136
PART-1-1,384,98.5243,-99.0657,-0.609199,-0.511574,1.11235,-0.0391944,-0.053136
PART-1-1,385,98.6947,-97.7155,1.01752,0.940128,-0.0391037,-0.00376942,-0.140784
PART-1-1,386,98.6947,-97.7155,1.01752,0.940128,-0.0391037,0.00376943,0.140784
PART-1-1,387,99.6482,-100.857,-1.8231,-0.916016,3.23277,-0.0625002,0.163407
PART-1-1,388,99.6482,-100.857,-1.8231,-0.916016,3.23277,0.0625002,-0.163407
PART-1-1,389,99.6112,-97.4121,3.15827,0.931771,-2.99334,0.143059,0.0789005
PART-1-1,390,99.6112,-97.4121,3.15827,0.931771,-2.99334,-0.143059,-0.0789005
PART-1-1,391,101.35,-102.743,-5.00948,0.838049,6.13799,-0.22101,-0.561421
PART-1-1,392,101.35,-102.743,-5.00948,0.838049,6.13799,0.22101,0.561421
PART-1-1,393,93.7108,-90.0379,7.18941,-1.64944,-5.45175,0.140878,2.62034
PART-1-1,394,93.7108,-90.0379,7.18941,-1.64944,-5.45175,-0.140878,-2.62034
PART-1-1,395,53.1103,-35.9939,-3.79597,0.881469,-23.0266,0.0110556,-2.63593
PART-1-1,396,53.1103,-35.9939,-3.79597,0.881469,-23.0266,-0.0110556,2.63593
